MSE,MAE,MAPE,RMSE,MPE
48.73666819567412,5.550476599884843,15.76256394085552,6.981165246266136,-10.18351591268049
45.70150678727122,4.976116078252471,16.220374354688946,6.760288957379797,-6.574005255539685
51.16428046601255,6.494294270227482,35.19027015986368,7.152921114203102,34.53273897164625
6.417433473838975,1.9325683222407783,6.384678206243495,2.5332653776971283,5.407792731321029
104.61974102297035,9.636114225326674,34.938450873721116,10.2283791982391,34.938450873721116
636.1101865639911,24.345763548961003,185.93419284734878,25.221224921957916,185.93419284734878
198.81195556220513,13.56875719123557,42.26637644677736,14.10006934600696,42.26637644677736
277.12964103160283,14.99218042887298,42.99715608196943,16.647211208836236,30.740100117859665
37.55333532226578,5.53487575157287,13.403253143389202,6.128077620450461,13.386778129885474
18.57036581357622,3.3149974882315583,5.604108240104898,4.3093347298134335,3.030137919941606
64.02829295147075,7.082849671283013,19.575275479621627,8.00176811407771,-19.34252378144083
17.59445089313228,3.5429888919299635,10.958192786181426,4.194573982317189,-4.067432596980943
120.97508351191222,10.176482120022126,20.39851299755143,10.998867374048666,-20.0320571427333
29.238534939564854,4.5330900091282675,12.793155466674182,5.407266864097319,10.417013000760052
197.86164349911957,13.766335708772642,40.40276046398173,14.066330136148503,40.40276046398173
320.45725909848596,16.690615414803567,36.58788785731863,17.901320037876705,36.58788785731863
156.2586321354534,11.40935462232526,15.928337039350652,12.500345280649388,15.582698759168684
63.967581411411366,6.752275722301922,7.882813088683559,7.997973581564981,1.0613779539434671
174.84518656706487,11.836268750177165,15.000996457887961,13.222903862883708,14.708948333987099
4.535004203376117,1.6786272459338705,1.8555578984833156,2.129554930819141,-0.6638591445936542
53.52764861451044,6.079692147092565,23.100687703989024,7.3162591954160865,20.89812405183496
82.22927930851873,8.708401936999836,32.571198498133505,9.068036132951761,32.571198498133505
35.81890186775439,5.8262623004993,18.309092632188147,5.984889461615343,18.309092632188147
8.280634581785538,2.5036375324815054,6.711759339429977,2.877609178082656,6.164276367651073
28.166105468405558,5.158808292499913,12.466133475902915,5.3071749046367,12.466133475902915
17.852243572034343,3.6089841910454403,7.303326384314637,4.225191542644469,7.29780735496544
12.09883045259169,2.939888281628094,5.8016232380753365,3.47833731150268,5.720786126379251
31.522151500725215,5.164803600499517,10.388323047404093,5.614459145877296,10.330333756856128
11.684505930121954,3.0298698554687498,5.277266535298805,3.4182606585984567,0.5142431402154659
7.322947365412293,2.2891225005725415,3.7623720421100564,2.7060944856771525,3.108203852834582
42.27041110496018,6.201078502041707,15.116133608302384,6.501569895414505,-14.88072799054613
64.3149642589367,7.768343129135267,26.920433477112287,8.019661106239882,26.920433477112287
2.5526281266568605,1.3044275418128628,3.4070412742757155,1.5976946287250453,0.6621521222786636
42.47370991892322,6.249656932189401,18.01127749231988,6.517185736107512,18.01127749231988
12.196734209401894,3.2508894990472026,7.390664280259691,3.4923823114604584,7.390664280259691
18.68417018164074,3.3448410438221616,5.763801672325948,4.322518962554212,-1.9061335537342554
10.951375314455431,2.801784251525339,5.470674636821833,3.309286224317176,5.424298451439114
22.657914941607874,4.106735838430759,6.811151917614673,4.760033081986707,-6.674981010045977
26.04770582246863,4.1957766168353325,7.939532140315271,5.103695310504794,7.539332644641722
21.684487193209403,4.2520817086494915,7.308981852817579,4.656660519429068,7.308981852817579
381.6536085633826,18.670600778842893,77.37174391378954,19.535956812078147,77.37174391378954
162.9366168185641,11.091853094161584,25.705607755056903,12.764662816485364,14.848365399817926
88.94337711627416,7.8817105537066166,11.912203741126884,9.430979647749972,-11.497310871003483
17.396750484610553,3.422582194281925,5.436677037287221,4.17094119889151,0.8587559282526457
74.25288309529061,7.541673539444915,9.777870343886349,8.61701126233978,-4.675103648037422
96.46444283009386,8.174911320586888,10.682629272626452,9.82163137315252,9.89039473134248
250.95396458655634,13.061586600689646,15.578544051526752,15.84152658636649,15.27220019399105
728.3679226233916,26.424740455207758,33.19204383068492,26.988292325069246,33.19204383068492
29.335107913854085,4.311262530027138,3.6221992611220575,5.416189427434577,2.8385274509111262
1085.4290884929264,32.23615217184908,29.20665454744047,32.945850853983515,29.20665454744047
2.206334838986094,1.3089179034850535,9.184330299867037,1.485373636155595,8.975161963040462
3.5970247492067347,1.5226208723187742,9.602202241802868,1.8965823866119644,-7.976714596345734
4.525255809298987,1.9116838307948831,15.886876700892143,2.1272648658074966,15.808408402464735
6.672988271910852,2.2673517977078865,15.846420070017572,2.58321278099789,15.40057041599518
20.768227653194845,4.4037186650347415,23.863039889358074,4.557217095245172,23.863039889358074
2.0279376417814365,1.2390537594620694,5.9294593256018215,1.4240567551124628,3.736715771088613
2.218052045863633,1.2634094683621835,5.806612744752836,1.4893126085089166,-4.546314186054682
2.7722743311234597,1.4096138711164357,7.14160364068189,1.665014814085286,5.212958027124186
4.499098734148217,1.8088622067622628,10.995758781120022,2.1211079025236357,1.5919111910059605
3.9976162455104194,1.7649071006982857,9.210876605004902,1.9994039725654291,-6.396511018984337
