MSE,MAE,MAPE,RMSE,MPE
3.5335809958181277,1.636878390161565,5.35763700611098,1.8797821671188732,-4.975978504754714
3.9481293967475217,1.8119814998131136,6.752962305145721,1.9869900343855582,-6.752962305145721
5.112419961190393,1.889149345296944,7.5339513930204465,2.2610661116363655,6.414653197008276
54.05575153417087,6.847300883846317,27.376344495955312,7.352261661160521,27.376344495955312
2.0598690351098528,1.2643939791551442,3.480061921014283,1.4352243849342348,3.3730487597961476
0.9559662010355617,0.7764476889691649,1.8310560167845227,0.9777352407659048,-0.35804724106030955
4.427758368833581,1.7350361485973804,3.8625701746299352,2.1042239350491148,3.7665640636686413
8.50529551490058,2.602254925521986,5.508392842225306,2.9163839793313535,-0.3006086534019507
2.269319764388135,1.2800183750496934,2.6933259821569377,1.5064261563011094,-0.999176826177129
5.417404238581615,2.042852336965915,3.4471851947057175,2.327531791100095,-3.4335369378542304
21.824964921021206,4.022231373643184,16.35527539557276,4.671719696323957,16.12965526240909
11.888865971830567,2.5593046289818697,9.022059842976626,3.448023487714457,7.302764146480005
72.64617293533081,8.417240491907709,28.165037290593816,8.523272431134114,28.165037290593816
9.83901706007368,2.537973955871042,6.564654742759665,3.1367207494569356,5.425335068975256
23.539782195248673,4.702316108925609,10.666563592421847,4.8517813424812,10.666563592421847
130.85986454194585,10.726899363583728,20.426896396397286,11.439399658283902,20.426896396397286
122.55070830666375,10.657795714843756,14.527398588300642,11.070262341365888,14.527398588300642
18.951918011896876,3.429550243946175,3.9841884756495416,4.353380067475946,-0.11044679946942365
64.9135093915787,7.476784295941648,8.865069375881102,8.056892042939305,8.865069375881102
10.911235426689428,2.9310139723148843,3.1734420714146125,3.3032159218993584,-3.030353121848486
33.45823779556072,5.132867759675963,18.24086859999702,5.784309621342959,17.978165272992385
22.256137983538917,4.519366099370636,14.392428748858668,4.7176411461172965,14.392428748858668
4.381488764774985,1.9220897014592266,5.331277818345625,2.0932006030896764,5.243363562467343
2.2002833635494747,1.254776692328799,3.1943713409454246,1.4833352161765305,2.5882305149814915
1.3498444541578882,1.0031009438822254,2.1116974285727905,1.1618280656611322,-1.8967208991833402
6.849173613904787,2.375513596323199,4.672466742592009,2.617092587950374,4.4579407018597434
3.9692970130623686,1.5770890541214397,2.8171795875574155,1.992309467191874,2.0205439574046027
35.07616018083053,5.650649053214013,9.3790389622152,5.922512995412549,-9.3790389622152
18.101804567040144,4.009907498736085,6.544764938404659,4.254621553915242,-6.544764938404659
13.065780505247394,3.4562516911556274,5.240619180319977,3.614661879795591,-5.138539055821062
37.86941746408009,5.578120376259593,19.248012947848277,6.1538132457915955,19.066360794215424
6.1772027474209255,2.17568934507873,6.2466802957345795,2.4853979052499673,5.8460860580444525
6.899228101458665,2.417867215563209,6.604968340137416,2.6266381748270287,6.579828442893938
0.7699735827808044,0.7193396353057588,1.7480399251597363,0.8774813860024635,0.10883174936238146
0.8695559668693559,0.715223456000674,1.5104961927270566,0.9324998481873098,0.876447205334638
13.18670364925009,3.3387718818553815,6.604664375009131,3.6313501138350857,6.542949955895796
7.384061674931102,2.1507969311350594,3.853484711493044,2.717363000213829,3.4628099798173073
24.4685829075828,4.597948032302182,7.6990269895306485,4.946572844665567,-7.6990269895306485
28.715067665827302,5.206675168381412,8.288561200064462,5.358644200339047,-8.288561200064462
4.849086204366307,1.8983141710453535,2.9772377842861553,2.2020640781699123,-2.8294608258553486
25.010340529625623,3.982522190952537,8.802946346869781,5.001033946058117,8.512746830075114
92.59843792111407,9.439848829550954,21.81072552868311,9.622808213879878,21.81072552868311
10.602508595410463,3.0012912772897367,5.64038954556635,3.256149350906752,5.605677438789149
84.94782225488169,9.021515101061256,16.695735686734206,9.216714287363024,16.695735686734206
31.496987653027556,5.449716898176076,8.230824857317526,5.612217712547114,8.230824857317526
373.2817715724677,18.44504351079404,27.21909326626934,19.320501328186793,27.21909326626934
74.11709338537078,7.985840559669696,8.633757130006357,8.609128491628567,8.614565003562609
12.745920741724056,2.9434158813951883,2.7780841056764793,3.5701429581634483,1.4837940449608003
40.37333247467137,4.950456187227771,4.045719797053455,6.354001296401455,2.471732904647845
631.4032212108526,24.62877897643719,20.79197777095795,25.12773808385571,20.79197777095795
0.7759945740764805,0.7281597811954466,4.663861690776486,0.8809055420852343,2.7807037429181176
4.714432548045391,1.7444326265323604,11.18452892485792,2.171274406436319,-9.922836933893084
3.6295555968208126,1.8156653984542444,14.701679617021659,1.9051392591673746,14.701679617021659
0.6349405895715796,0.6552683743972105,4.097977254274031,0.7968315942353061,2.240551396972638
7.715734870199508,2.629220318922195,13.048776473193316,2.777721164947898,12.993386949137337
2.358545429002922,1.3797207937811118,5.8703413352829825,1.5357556540683555,-5.811670606679892
0.9873576555157959,0.7605704111630599,3.6540235640169088,0.9936587218536331,-0.6736606667119073
7.534151879076358,2.4370364244255134,10.364878283749947,2.7448409569729826,-10.200903159520632
0.935662900414078,0.7839437913731939,4.690793421850494,0.9672966972000255,-2.76799164947718
2.855840942342037,1.472808807353602,7.8563805817682075,1.6899233539844454,-5.917974616520557
