Training Loss,Training Std,Validation Loss,Validation Std
0.00043139979949732843,0.0011192597648785796,0.0015728234701330606,0.0037382553428632614
0.0003404233648046186,0.0009705812298670316,0.0024946212716689376,0.0027255564555747212
0.0006277314687080597,0.0024181053571337573,0.003667183975619459,0.0041746705493461555
0.0009756174249131737,0.003965222065843551,0.0048157502089004045,0.007061032347075693
0.00033254946577303794,0.0005685265446246571,0.001289611674323298,0.002106705740521331
0.0014537695920928797,0.005798747530655868,0.003172508223691773,0.006125380449374082
