Training Loss,Training Std,Validation Loss,Validation Std
0.0450172364033433,0.0674284381629802,0.010326071246536646,0.017079654092561906
0.017894334019627818,0.034596368869282135,0.0076364346505401115,0.011469709072384173
0.01714731649069201,0.0369591530247751,0.011963107709968493,0.022724059324511305
0.01897385672874265,0.04377776060294079,0.009483505354081375,0.02062806783382756
0.03398443746525041,0.06484653731920709,0.006679027657122931,0.01465228260599913
0.03835587735491078,0.06095410279657469,0.011092310254532544,0.0205633935600397
