Training Loss,Training Std,Validation Loss,Validation Std
0.1515889550795221,0.1986008054369349,0.02151489381025645,0.04453065226382316
0.07810139703981964,0.1133421537198079,0.023192968455860247,0.04334056276215318
0.10564461786602437,0.1459264829063996,0.05086489299935431,0.08812684784263264
0.11564990593272646,0.1502359159343713,0.02939726561193703,0.0445694915219216
0.035665734055349944,0.07819116396057722,0.01659954898099625,0.03912253097431022
0.04349890483769497,0.06128897703989293,0.008926574231714637,0.017520319318493852
