Training Loss,Training Std,Validation Loss,Validation Std
0.0008912398233941791,0.0013084955116498872,0.0012672196384897916,0.0019450488153188255
0.0002638445391784888,0.0008901920806630087,0.0007692777909352536,0.0016408145568581928
0.0006654485941156397,0.0015720621196603213,0.0030590506184447856,0.002065910602617474
0.0005186269017890442,0.0014010490088427739,0.0018426659774429233,0.0016458504642258296
0.0010590188467175289,0.0011628904923337827,0.00151650392481117,0.0014534016242694428
0.0015357424490641829,0.002290080117561719,0.0033255311089584504,0.004167752124475188
