Training Loss,Training Std,Validation Loss,Validation Std
0.0005364304437046795,0.0014480520976380624,0.0008614625249370897,0.0011779779167034679
0.0006670733543086225,0.0038039363857057793,0.004823001762412003,0.014115982393704974
0.0008449782941315749,0.0021307748217674755,0.0011869698615558882,0.002826447564918109
0.0004665180597607702,0.001211696208110165,0.0017569293021604702,0.0015220848700535873
0.00028460326288167907,0.000715516132706086,0.0008845250059894087,0.0010852729540009314
0.0016345789709279561,0.005268199560127949,0.005471323214522979,0.010667327759980144
