MSE,MAE,MAPE,RMSE,MPE
8.896628819834708,2.690251213536625,8.463654673655014,2.9827217134413844,-8.315952888606446
21.436993278533006,4.408324042343275,14.862340405845579,4.630010073264745,-14.862340405845579
14.377007316461867,3.285716108160778,14.166150920261295,3.7917024298409636,14.10847656161234
49.633981649064204,6.372129144825083,25.10943482130002,7.045138866556443,25.10943482130002
12.096225628067645,3.3808983863795454,9.702271008305946,3.4779628560505995,9.702271008305946
1.3863764403115864,0.8773181529227739,2.085304892283612,1.177444877822986,0.6392889058130888
3.9309572470791725,1.6226544806027037,3.5127620341694623,1.9826641790982085,1.8958929894805059
5.670623790725075,2.071366750570382,4.328167261181346,2.3813071600961258,0.4557187941453151
2.7293461618220975,1.3975786233947225,2.9631666297894137,1.6520732919038723,1.9393159599732375
22.283241600683994,4.179897666959779,7.341451880934639,4.72051285356623,7.2170028542032085
31.90889279258409,4.970263974528355,21.139584642825078,5.648795694002757,21.067868442752665
8.894506308530682,2.4285575736386464,8.391420171318801,2.9823658911224626,6.636836016262386
11.41728770740509,3.262014906915445,9.282241845634228,3.3789477219106376,9.282241845634228
1.5242054050601195,1.029129065812103,2.529012993517344,1.2345871395167372,1.156659203061852
18.148715263139003,4.03919867485438,9.028456072916075,4.260130897418412,9.028456072916075
59.38443230013656,6.900585770892392,12.083875652393303,7.706129527858752,12.083875652393303
88.83854100746191,8.769992570342751,11.607811297432482,9.425419937990133,11.549288553004242
93.84959472591977,8.792244891925645,11.271378518652105,9.687600049853408,11.055185999909414
35.078759554632185,5.575803027127697,6.492199364157606,5.922732439899019,6.461328043685601
23.22092858780295,4.350783592272193,4.596345813888493,4.818809872551826,-4.572175624677641
41.658086340602026,5.805415894934191,21.19568547331579,6.454307580260026,21.00971856849893
6.67286513455002,2.330280002791413,6.887817900633567,2.583188946738124,6.7551442620628315
2.4132485815362923,1.3931960014562015,3.803941416299713,1.55346341493332,3.5379538256688834
0.7401352024913679,0.6975466483748441,1.7361095343728623,0.8603111079669772,0.6096865792671419
33.51697401503379,5.721480899111587,13.946551279873937,5.789384597263667,13.946551279873937
13.312117358771,3.3585020442434668,6.706906283226302,3.6485774431648013,6.647622525994936
4.849452977575631,1.8200460270952885,3.2930164622681835,2.2021473560085916,2.312966668439138
2.0558226020913644,1.1359711972980333,2.0700020882110786,1.4338140054035475,0.2531481175652247
3.364355768574103,1.5532218436527758,2.737278182830327,1.8342180264554437,2.0980449945485455
5.279246788278853,1.8884445256066784,3.034340606517574,2.2976611561061073,1.0417810699096541
48.591053578946244,6.437251539460038,22.925298580633925,6.970728339201453,22.854746525223995
11.970712516580061,3.1810370642932453,9.435491935318854,3.4598717485739354,9.435491935318854
2.360403238074735,1.366980511792208,3.6057501751136325,1.5363603867825852,3.2286729280309907
0.681520256080964,0.6419925759536609,1.5461746127024891,0.8255424011405859,-0.7341992940491618
18.335733222569438,4.1862654891130555,9.619463701853698,4.282024430403152,9.619463701853698
4.387553147223853,1.8057647724847028,3.4392518116333446,2.094648693032761,2.935796636190737
4.955811209287349,1.857483093946609,3.314584976953621,2.226165135224103,2.48454471683194
942.7294658013216,30.546216129042364,122.90755780535851,30.70389984678366,122.90755780535851
2.0891609304869174,1.1966769918828644,2.0801481839985323,1.4453930020886767,0.9934806632952837
3.260843563833377,1.4960341099367391,2.3865056380691,1.8057805968149554,-0.7080726194968746
19.009954864764076,3.3961285498046876,7.260777660709652,4.360040695310547,4.1319013212588755
34.75164856918098,5.5070447894017045,11.682046237885054,5.895052889430338,11.682046237885054
5.622737496122948,1.7775404867191824,3.1445940784312536,2.3712312194560337,-3.061988771475554
50.774715215695515,6.942604172149388,12.303454754075018,7.125637881319505,12.303454754075018
3.429989784043846,1.574338439842022,2.2499132485229647,1.8520231596942425,2.126193017494468
94.0428287912433,9.379109473053788,12.112873973510458,9.697568189563984,12.112873973510458
137.10051346857225,11.283360474414929,12.69325581062241,11.708992846038136,12.69325581062241
33.853501373540354,5.255510421853394,5.135201579127586,5.818376180133109,4.8825960974108655
138.95984409591955,11.368858352521778,10.021034642692591,11.788123009873944,10.021034642692591
62.855623089646166,7.11435826792381,5.188679304656607,7.928153826058509,5.154580548628178
0.8475835692658051,0.7873128090317988,4.890103333478037,0.9206430194520595,-1.6660788832611204
4.198710527934426,1.600405901171659,10.373859470436152,2.049075530070677,-9.952678811280718
0.4028721374276235,0.5047540832724782,3.5246374944077665,0.6347220946427055,-1.8245256665195835
0.7657626397841193,0.6918460872716315,4.2470350384632685,0.8750786477706557,2.539039975703075
11.921733338936038,3.310934188543539,16.977086972816767,3.4527863152729332,16.977086972816767
0.6826988737307221,0.6540962090405489,2.9134204623662603,0.8262559371833416,-0.9037614181274692
10.673549225216933,3.0324350908462385,12.808613181784112,3.2670398260836877,-12.715288059523019
20.781035719131857,4.296985697999126,17.04469143281862,4.55862212945226,-17.04469143281862
13.383173136664631,3.496075430280567,17.59067388374831,3.658301947169565,-17.59067388374831
15.106536073343582,3.3793904738683107,16.011151305967985,3.8867127593049093,-14.34066747671158
