MSE,MAE,MAPE,RMSE,MPE
48.085563123656115,6.706607710431935,18.655060902400947,6.934375467456036,-18.655060902400947
27.3303500364989,5.0667972850439025,16.70530058670832,5.227843727245383,-16.70530058670832
5.141538831497319,1.8705056181327342,7.460048113626601,2.2674961590920764,6.332209058633913
9.549944744729087,2.837573000718378,9.672513703457167,3.09029848796667,9.672513703457167
47.9752922607483,6.33861337866643,20.41404202569549,6.9264198732641304,20.41404202569549
20.487447311148596,4.096564397197351,10.768863850814704,4.52630614421391,10.703139917210827
2.446887862668347,1.2049224904396265,2.579879795987247,1.5642531325422835,-0.499620423312916
32.17715310423052,4.68035368508236,9.506365235012137,5.672490908254549,-5.599189250006679
31.17198743173979,4.470309870583864,8.477235761837807,5.583187927317134,-7.279827579759249
72.64797265015432,7.525861770831893,14.176322962513757,8.523378006996658,14.176322962513757
100.12549339625394,9.281278628309401,49.719457257367274,10.00627270247288,49.719457257367274
15.245358739718444,3.1313327170755842,10.973111170781575,3.904530540246605,5.536810563440564
77.33875292340383,8.713662538805394,29.415170348480185,8.794245443663932,29.415170348480185
3.672525218558566,1.5431171264648444,3.72119434940363,1.9163833694119154,-1.8185398809782574
47.87060421209259,6.7855806876858065,16.159206043744128,6.918858591710961,16.159206043744128
179.89568706974123,11.339948490943033,21.914833341954516,13.412519788232979,21.914833341954516
147.65930770581772,11.510534728245561,15.852506173481515,12.151514625996947,15.852506173481515
49.328316970747395,5.909665584446731,7.195278486186861,7.0234120604409505,6.733072769979249
36.74328258700127,5.429366245052371,6.2631142537691735,6.061623758284679,6.189572731216942
10.068071515022046,2.7588910433144362,3.181012427171574,3.1730224573775154,3.1446245950647906
51.1170586436702,6.475235752101122,24.337338321550295,7.149619475445543,24.152726795470482
9.954734795715037,3.0240829219020067,9.154884589087548,3.1551124854298043,9.154884589087548
6.265205199217999,2.258123259992481,6.346670231172484,2.503039192505383,6.221861197105276
2.8153019129067376,1.3308653736712701,3.399058893527062,1.6778861442025015,2.8478437757873714
29.696098115782412,5.382244057319032,13.007474837342656,5.449412639522026,13.007474837342656
8.529920697779657,2.6130280981531735,5.123659408709715,2.9206027969889465,5.037420611975968
10.987690659695678,2.7537012297752184,5.062951423871862,3.314768568044484,4.849593963046388
5.809265322510427,1.9730798434842542,3.5078233976611655,2.4102417560299685,-3.365719478919277
2.3576489801349103,1.2853470238544833,2.2710872858761304,1.5354637671188827,1.241718604477106
5.482095810612972,1.9834427770196692,3.1257974482267614,2.3413875823137382,-2.819896397175261
22.225233669354445,4.187699734790903,13.697094969404702,4.714364609293011,13.42595643512516
6.17438763910221,2.318614863862434,6.747087238981647,2.4848315112100074,6.747087238981647
26.196320525367145,4.921712927436221,14.52604064784094,5.118234121781374,14.52604064784094
4.2595410598285435,1.8004468435490704,4.537538869316047,2.06386556244067,4.206269290808058
0.4008807464221796,0.5127042581581854,1.0807235504482118,0.6331514403538695,0.41286746678324054
11.041064003396139,3.0955582282909284,6.134650814940463,3.3228096550052544,6.037193485029209
8.166666067964842,2.4786382868846797,4.539143050816163,2.8577379284960407,4.511386222608452
10.513089322666625,2.9244814148575777,5.064751858333357,3.242389446483353,-5.05212229218316
1.0147581124051956,0.7298269023588737,1.260510537102978,1.0073520300298182,-0.3147934112449182
1.4431846706411602,0.7950758514933634,1.3214333761200803,1.2013262132498235,0.856515367128909
19.091373415971514,3.607739317685288,7.659157832045382,4.369367621975921,2.8441557758087614
58.821374690646174,7.319299500991687,16.269485060846257,7.669509416556327,16.269485060846257
13.138985413879366,3.3432984341727736,6.298755633291886,3.6247738431355088,6.191331855199556
6.973632320974046,2.3232844148489358,3.8884142989735353,2.6407635867252575,3.6776113934768095
14.78656802800839,3.660726723434043,4.832238305975281,3.8453306786293933,-4.832238305975281
216.9635783543018,14.03255023546391,19.33585618262199,14.729683579571619,19.33585618262199
34.17162279054704,4.927839052609063,5.116130692391953,5.845649903179889,4.891407263862556
162.71405991746158,12.271119490549815,12.864841368837057,12.755942141506505,12.864841368837057
204.3466426217672,13.221496124533324,11.792211043541222,14.294986625449049,11.792211043541222
524.0560483389567,22.530722824633575,18.66924440033912,22.892270493311855,18.66924440033912
2.5475157464396125,1.3739608222180935,9.346459368182414,1.596093902763748,9.262992873303203
2.5341200665558827,1.2810237299459002,8.645210391382568,1.5918919770373499,-5.88007378995388
4.595918203444244,2.0133260809299167,16.6536194085217,2.1438092740363457,16.6536194085217
3.357008208162809,1.5018418710521602,9.739912424927677,1.8322140181110964,9.001421718010171
8.28398144564939,2.7400506148595225,13.602657099636053,2.878190654847137,13.602657099636053
5.521062621038565,2.1951263625434265,9.011175151781464,2.349694154786653,-9.011175151781464
25.389656664367525,4.923821545862788,19.290623555742485,5.0388150059679235,-19.290623555742485
13.042792608558589,3.2980441920943804,13.560890263886153,3.6114806670614463,-13.560890263886153
5.009625521228705,2.057144854443035,13.696339391335055,2.238219274608434,13.696339391335055
1.516127348869825,0.96074783883694,4.915169819808556,1.2313112315210257,1.0787983820801825
